date,Year,Month,Day,PUN
2020-08-27,2020,8,27,52.267482083333334
2020-08-28,2020,8,28,46.66562166666667
2020-08-29,2020,8,29,40.53734333333333
2020-08-30,2020,8,30,34.772418333333334
2020-08-31,2020,8,31,54.273927916666665
2020-09-01,2020,9,1,49.357414166666665
2020-09-02,2020,9,2,50.20671125
2020-09-03,2020,9,3,47.59135416666667
2020-09-04,2020,9,4,45.11310666666667
2020-09-05,2020,9,5,38.18718583333333
2020-09-06,2020,9,6,37.55490541666667
2020-09-07,2020,9,7,48.40860625
2020-09-08,2020,9,8,48.4697125
2020-09-09,2020,9,9,50.89712083333333
2020-09-10,2020,9,10,52.30934083333334
2020-09-11,2020,9,11,56.83105041666666
2020-09-12,2020,9,12,41.818702916666666
2020-09-13,2020,9,13,37.30008291666667
2020-09-14,2020,9,14,54.48641833333333
2020-09-15,2020,9,15,71.31707458333334
2020-09-16,2020,9,16,59.52012166666667
2020-09-17,2020,9,17,52.56280833333334
2020-09-18,2020,9,18,46.11767
2020-09-19,2020,9,19,42.14779416666667
2020-09-20,2020,9,20,42.35801958333333
2020-09-21,2020,9,21,59.634962083333335
2020-09-22,2020,9,22,57.93276541666667
2020-09-23,2020,9,23,51.93461166666667
2020-09-24,2020,9,24,49.29037458333333
2020-09-25,2020,9,25,49.29463333333333
2020-09-26,2020,9,26,33.6158125
2020-09-27,2020,9,27,34.972204166666664
2020-09-28,2020,9,28,47.730414583333335
2020-09-29,2020,9,29,55.11999041666667
2020-09-30,2020,9,30,51.940299583333335
2020-10-01,2020,10,1,45.78745541666667
2020-10-02,2020,10,2,43.621129583333335
2020-10-03,2020,10,3,31.9328075
2020-10-04,2020,10,4,20.031052916666667
2020-10-05,2020,10,5,36.4204025
2020-10-06,2020,10,6,40.98856125
2020-10-07,2020,10,7,40.21079708333333
2020-10-08,2020,10,8,38.34639375
2020-10-09,2020,10,9,47.47579291666667
2020-10-10,2020,10,10,39.296092083333335
2020-10-11,2020,10,11,34.805815
2020-10-12,2020,10,12,48.671832083333335
2020-10-13,2020,10,13,47.4620775
2020-10-14,2020,10,14,52.81708041666667
2020-10-15,2020,10,15,45.3297425
2020-10-16,2020,10,16,49.11201375
2020-10-17,2020,10,17,45.757197500000004
2020-10-18,2020,10,18,43.71381916666667
2020-10-19,2020,10,19,51.66865958333334
2020-10-20,2020,10,20,50.014300416666664
2020-10-21,2020,10,21,46.97113375
2020-10-22,2020,10,22,51.33877291666667
2020-10-23,2020,10,23,47.93205583333334
2020-10-24,2020,10,24,45.50258041666667
2020-10-25,2020,10,25,33.159468
2020-10-26,2020,10,26,41.51487541666667
2020-10-27,2020,10,27,48.374835
2020-10-28,2020,10,28,50.047529583333336
2020-10-29,2020,10,29,46.16148458333333
2020-10-30,2020,10,30,46.2019625
2020-10-31,2020,10,31,40.39948166666667
2020-11-01,2020,11,1,37.747353333333336
2020-11-02,2020,11,2,44.17416958333333
2020-11-03,2020,11,3,45.42981833333333
2020-11-04,2020,11,4,44.52372041666667
2020-11-05,2020,11,5,43.61770166666667
2020-11-06,2020,11,6,42.71340416666666
2020-11-07,2020,11,7,39.80479916666667
2020-11-08,2020,11,8,41.834432916666664
2020-11-09,2020,11,9,45.77122791666667
2020-11-10,2020,11,10,50.518790833333334
2020-11-11,2020,11,11,47.973355416666664
2020-11-12,2020,11,12,57.862655000000004
2020-11-13,2020,11,13,51.20870375
2020-11-14,2020,11,14,48.40519208333333
2020-11-15,2020,11,15,45.142127083333335
2020-11-16,2020,11,16,51.81611208333333
2020-11-17,2020,11,17,46.48441875
2020-11-18,2020,11,18,48.092958333333335
2020-11-19,2020,11,19,47.287668333333336
2020-11-20,2020,11,20,49.855628333333335
2020-11-21,2020,11,21,41.01145625
2020-11-22,2020,11,22,40.8163175
2020-11-23,2020,11,23,54.33165541666667
2020-11-24,2020,11,24,55.512962083333335
2020-11-25,2020,11,25,55.328839583333334
2020-11-26,2020,11,26,57.90867958333334
2020-11-27,2020,11,27,68.73098333333333
2020-11-28,2020,11,28,54.29246166666667
2020-11-29,2020,11,29,46.88927708333333
2020-11-30,2020,11,30,57.34265
2020-12-01,2020,12,1,58.873105
2020-12-02,2020,12,2,72.64238583333334
2020-12-03,2020,12,3,65.01054208333333
2020-12-04,2020,12,4,59.22326
2020-12-05,2020,12,5,51.400695416666665
2020-12-06,2020,12,6,46.44127458333333
2020-12-07,2020,12,7,54.84121375
2020-12-08,2020,12,8,58.38357791666667
2020-12-09,2020,12,9,71.91971124999999
2020-12-10,2020,12,10,68.66609666666668
2020-12-11,2020,12,11,57.42081291666667
2020-12-12,2020,12,12,52.82451916666667
2020-12-13,2020,12,13,43.67857125
2020-12-14,2020,12,14,52.34285791666667
2020-12-15,2020,12,15,57.848150833333335
2020-12-16,2020,12,16,65.16620875
2020-12-17,2020,12,17,68.65981875
2020-12-18,2020,12,18,65.1547975
2020-12-19,2020,12,19,57.30697625
2020-12-20,2020,12,20,46.67382583333333
2020-12-21,2020,12,21,56.838251666666665
2020-12-22,2020,12,22,56.36697458333333
2020-12-23,2020,12,23,51.372247083333335
2020-12-24,2020,12,24,39.74630125
2020-12-25,2020,12,25,32.52223291666667
2020-12-26,2020,12,26,37.23425208333333
2020-12-27,2020,12,27,35.54879625
2020-12-28,2020,12,28,41.2432825
2020-12-29,2020,12,29,49.42588958333334
2020-12-30,2020,12,30,51.42663125
2020-12-31,2020,12,31,48.92110958333333
2021-01-01,2021,1,1,48.167024166666664
2021-01-02,2021,1,2,51.21924791666667
2021-01-03,2021,1,3,47.732548333333334
2021-01-04,2021,1,4,59.10051583333333
2021-01-05,2021,1,5,59.290324999999996
2021-01-06,2021,1,6,58.233649166666666
2021-01-07,2021,1,7,71.96370916666666
2021-01-08,2021,1,8,75.81374708333334
2021-01-09,2021,1,9,60.80513916666667
2021-01-10,2021,1,10,57.33645791666667
2021-01-11,2021,1,11,66.83481041666667
2021-01-12,2021,1,12,68.11530041666667
2021-01-13,2021,1,13,73.77578083333333
2021-01-14,2021,1,14,76.71362291666667
2021-01-15,2021,1,15,71.8776925
2021-01-16,2021,1,16,57.27592666666667
2021-01-17,2021,1,17,58.509288749999996
2021-01-18,2021,1,18,69.89822625
2021-01-19,2021,1,19,70.23302708333334
2021-01-20,2021,1,20,63.022596666666665
2021-01-21,2021,1,21,61.12153583333333
2021-01-22,2021,1,22,59.76204583333333
2021-01-23,2021,1,23,52.96350541666666
2021-01-24,2021,1,24,48.58903125
2021-01-25,2021,1,25,59.107364583333336
2021-01-26,2021,1,26,63.1002175
2021-01-27,2021,1,27,60.493943333333334
2021-01-28,2021,1,28,60.820815833333334
2021-01-29,2021,1,29,54.04999
2021-01-30,2021,1,30,49.68413875
2021-01-31,2021,1,31,46.47184375
2021-02-01,2021,2,1,60.265605
2021-02-02,2021,2,2,58.97986708333333
2021-02-03,2021,2,3,57.811045416666666
2021-02-04,2021,2,4,53.81337833333333
2021-02-05,2021,2,5,62.815994583333335
2021-02-06,2021,2,6,56.79625
2021-02-07,2021,2,7,37.00234291666667
2021-02-08,2021,2,8,47.587237083333335
2021-02-09,2021,2,9,59.24848791666667
2021-02-10,2021,2,10,63.87565875
2021-02-11,2021,2,11,69.01654791666667
2021-02-12,2021,2,12,66.36373083333334
2021-02-13,2021,2,13,58.49621833333333
2021-02-14,2021,2,14,45.72173166666666
2021-02-15,2021,2,15,58.17231708333333
2021-02-16,2021,2,16,61.86721583333333
2021-02-17,2021,2,17,63.13407375
2021-02-18,2021,2,18,60.38297
2021-02-19,2021,2,19,61.8056325
2021-02-20,2021,2,20,54.0843775
2021-02-21,2021,2,21,43.729215833333335
2021-02-22,2021,2,22,56.221833333333336
2021-02-23,2021,2,23,57.26900625
2021-02-24,2021,2,24,54.587655
2021-02-25,2021,2,25,59.25996791666667
2021-02-26,2021,2,26,60.911071666666665
2021-02-27,2021,2,27,51.66650958333334
2021-02-28,2021,2,28,43.15062375
2021-03-01,2021,3,1,55.67606375
2021-03-02,2021,3,2,61.31946083333334
2021-03-03,2021,3,3,62.520605833333335
2021-03-04,2021,3,4,61.87808375
2021-03-05,2021,3,5,57.709665
2021-03-06,2021,3,6,55.82794375
2021-03-07,2021,3,7,53.59266625
2021-03-08,2021,3,8,62.90121625
2021-03-09,2021,3,9,64.30502416666667
2021-03-10,2021,3,10,55.619885833333335
2021-03-11,2021,3,11,61.27947458333333
2021-03-12,2021,3,12,60.5914575
2021-03-13,2021,3,13,56.48006875
2021-03-14,2021,3,14,43.88960958333333
2021-03-15,2021,3,15,53.63097166666667
2021-03-16,2021,3,16,62.5421125
2021-03-17,2021,3,17,60.418067916666665
2021-03-18,2021,3,18,72.00709958333333
2021-03-19,2021,3,19,63.80272458333333
2021-03-20,2021,3,20,65.43232708333333
2021-03-21,2021,3,21,55.274095
2021-03-22,2021,3,22,62.617137916666664
2021-03-23,2021,3,23,61.65042166666667
2021-03-24,2021,3,24,62.34713125
2021-03-25,2021,3,25,65.70922333333333
2021-03-26,2021,3,26,65.68738583333334
2021-03-27,2021,3,27,58.052305
2021-03-28,2021,3,28,63.27147565217391
2021-03-29,2021,3,29,63.20826958333333
2021-03-30,2021,3,30,62.42445291666667
2021-03-31,2021,3,31,60.58218291666667
2021-04-01,2021,4,1,61.288187083333334
2021-04-02,2021,4,2,56.87344958333333
2021-04-03,2021,4,3,59.3225475
2021-04-04,2021,4,4,40.26151958333333
2021-04-05,2021,4,5,53.30344
2021-04-06,2021,4,6,60.51566041666667
2021-04-07,2021,4,7,67.18271333333334
2021-04-08,2021,4,8,72.09890125
2021-04-09,2021,4,9,71.32496583333334
2021-04-10,2021,4,10,59.789904166666666
2021-04-11,2021,4,11,58.5429675
2021-04-12,2021,4,12,73.3946925
2021-04-13,2021,4,13,75.69400208333333
2021-04-14,2021,4,14,81.55391375
2021-04-15,2021,4,15,76.18502375
2021-04-16,2021,4,16,74.16190875
2021-04-17,2021,4,17,68.14012958333333
2021-04-18,2021,4,18,68.73477583333333
2021-04-19,2021,4,19,80.89955375
2021-04-20,2021,4,20,79.25489791666666
2021-04-21,2021,4,21,78.40172666666666
2021-04-22,2021,4,22,73.73764708333333
2021-04-23,2021,4,23,70.80392833333333
2021-04-24,2021,4,24,64.72690208333333
2021-04-25,2021,4,25,67.07157583333333
2021-04-26,2021,4,26,72.79738208333333
2021-04-27,2021,4,27,77.0421475
2021-04-28,2021,4,28,76.12600333333333
2021-04-29,2021,4,29,76.47388708333334
2021-04-30,2021,4,30,74.85092708333333
2021-05-01,2021,5,1,57.608763333333336
2021-05-02,2021,5,2,45.83849083333333
2021-05-03,2021,5,3,71.99030333333333
2021-05-04,2021,5,4,74.41445083333333
2021-05-05,2021,5,5,72.76723
2021-05-06,2021,5,6,73.85256541666666
2021-05-07,2021,5,7,74.6308125
2021-05-08,2021,5,8,71.56286291666667
2021-05-09,2021,5,9,70.14026583333333
2021-05-10,2021,5,10,71.26908583333334
2021-05-11,2021,5,11,76.36291583333333
2021-05-12,2021,5,12,68.374505
2021-05-13,2021,5,13,71.21147125
2021-05-14,2021,5,14,77.17518875
2021-05-15,2021,5,15,63.04375
2021-05-16,2021,5,16,46.1136475
2021-05-17,2021,5,17,68.26762625
2021-05-18,2021,5,18,75.09267416666667
2021-05-19,2021,5,19,76.55397458333333
2021-05-20,2021,5,20,71.22109083333334
2021-05-21,2021,5,21,77.70455666666666
2021-05-22,2021,5,22,62.55208
2021-05-23,2021,5,23,62.988904166666664
2021-05-24,2021,5,24,74.455105
2021-05-25,2021,5,25,68.44096833333333
2021-05-26,2021,5,26,81.96002166666666
2021-05-27,2021,5,27,82.94237583333333
2021-05-28,2021,5,28,79.16666708333334
2021-05-29,2021,5,29,68.73815375
2021-05-30,2021,5,30,59.879979999999996
2021-05-31,2021,5,31,70.82775583333333
2021-06-01,2021,6,1,73.16259708333334
2021-06-02,2021,6,2,69.50595875
2021-06-03,2021,6,3,71.02941833333334
2021-06-04,2021,6,4,79.78402833333334
2021-06-05,2021,6,5,69.70987
2021-06-06,2021,6,6,69.58493666666666
2021-06-07,2021,6,7,78.14789333333333
2021-06-08,2021,6,8,77.92948291666667
2021-06-09,2021,6,9,75.86681958333334
2021-06-10,2021,6,10,83.39806375
2021-06-11,2021,6,11,84.27208583333334
2021-06-12,2021,6,12,76.52542416666667
2021-06-13,2021,6,13,68.02360333333334
2021-06-14,2021,6,14,75.57380041666667
2021-06-15,2021,6,15,84.5168825
2021-06-16,2021,6,16,90.602615
2021-06-17,2021,6,17,90.4273475
2021-06-18,2021,6,18,89.53308916666667
2021-06-19,2021,6,19,78.90511958333333
2021-06-20,2021,6,20,80.64111583333333
2021-06-21,2021,6,21,85.21871166666666
2021-06-22,2021,6,22,90.97934666666667
2021-06-23,2021,6,23,101.6706225
2021-06-24,2021,6,24,106.55811375
2021-06-25,2021,6,25,98.15564458333333
2021-06-26,2021,6,26,91.81721
2021-06-27,2021,6,27,87.09300958333333
2021-06-28,2021,6,28,99.79426083333334
2021-06-29,2021,6,29,112.10596916666667
2021-06-30,2021,6,30,103.37780958333333
2021-07-01,2021,7,1,98.07215333333333
2021-07-02,2021,7,2,110.26192958333334
2021-07-03,2021,7,3,107.20875083333333
2021-07-04,2021,7,4,94.01192916666666
2021-07-05,2021,7,5,96.76273458333333
2021-07-06,2021,7,6,105.56224458333334
2021-07-07,2021,7,7,112.72789625
2021-07-08,2021,7,8,111.69966208333334
2021-07-09,2021,7,9,96.74404458333333
2021-07-10,2021,7,10,91.89264416666667
2021-07-11,2021,7,11,87.73403541666667
2021-07-12,2021,7,12,103.55893333333333
2021-07-13,2021,7,13,107.81333708333334
2021-07-14,2021,7,14,99.59926208333333
2021-07-15,2021,7,15,96.38379791666667
2021-07-16,2021,7,16,98.99861541666667
2021-07-17,2021,7,17,93.50364875
2021-07-18,2021,7,18,82.56135375
2021-07-19,2021,7,19,98.81466125
2021-07-20,2021,7,20,110.47864625
2021-07-21,2021,7,21,103.69794541666667
2021-07-22,2021,7,22,103.36956875
2021-07-23,2021,7,23,109.68369208333334
2021-07-24,2021,7,24,105.06887916666666
2021-07-25,2021,7,25,88.60461458333333
2021-07-26,2021,7,26,105.85170041666666
2021-07-27,2021,7,27,112.35105958333334
2021-07-28,2021,7,28,115.33899625
2021-07-29,2021,7,29,115.29262791666666
2021-07-30,2021,7,30,109.597015
2021-07-31,2021,7,31,109.084205
2021-08-01,2021,8,1,91.87591291666666
2021-08-02,2021,8,2,108.75386
2021-08-03,2021,8,3,112.28387583333333
2021-08-04,2021,8,4,113.75988416666667
2021-08-05,2021,8,5,106.5312
2021-08-06,2021,8,6,109.92423208333334
2021-08-07,2021,8,7,98.79806125
2021-08-08,2021,8,8,97.4831925
2021-08-09,2021,8,9,107.57021166666667
2021-08-10,2021,8,10,113.44130791666666
2021-08-11,2021,8,11,120.29642375
2021-08-12,2021,8,12,118.9258025
2021-08-13,2021,8,13,124.54655041666666
2021-08-14,2021,8,14,115.40694666666667
2021-08-15,2021,8,15,115.55694083333333
2021-08-16,2021,8,16,117.542045
2021-08-17,2021,8,17,114.66719333333333
2021-08-18,2021,8,18,111.7826275
2021-08-19,2021,8,19,122.51836541666667
2021-08-20,2021,8,20,109.2306825
2021-08-21,2021,8,21,106.30686541666667
2021-08-22,2021,8,22,101.43165916666666
2021-08-23,2021,8,23,108.93792333333333
2021-08-24,2021,8,24,116.05316791666667
2021-08-25,2021,8,25,109.1382225
2021-08-26,2021,8,26,129.62760166666666
2021-08-27,2021,8,27,112.78568916666667
2021-08-28,2021,8,28,112.54830125
2021-08-29,2021,8,29,103.66765541666666
2021-08-30,2021,8,30,126.17465375
2021-08-31,2021,8,31,126.68126375
2021-09-01,2021,9,1,126.87707958333333
2021-09-02,2021,9,2,139.32014166666667
2021-09-03,2021,9,3,145.29314458333334
2021-09-04,2021,9,4,136.36023666666668
2021-09-05,2021,9,5,113.09466375
2021-09-06,2021,9,6,131.54105875
2021-09-07,2021,9,7,137.50272666666666
2021-09-08,2021,9,8,139.39414541666667
2021-09-09,2021,9,9,145.03031125
2021-09-10,2021,9,10,145.20796125
2021-09-11,2021,9,11,139.23598875
2021-09-12,2021,9,12,133.70347333333333
2021-09-13,2021,9,13,148.18204833333334
2021-09-14,2021,9,14,152.58056791666667
2021-09-15,2021,9,15,174.58256125
2021-09-16,2021,9,16,183.41547125
2021-09-17,2021,9,17,167.38254208333333
2021-09-18,2021,9,18,156.69086958333332
2021-09-19,2021,9,19,158.22234875
2021-09-20,2021,9,20,159.16950500000002
2021-09-21,2021,9,21,175.95990916666668
2021-09-22,2021,9,22,181.18432625
2021-09-23,2021,9,23,170.84535916666667
2021-09-24,2021,9,24,191.19996833333335
2021-09-25,2021,9,25,164.58201458333335
2021-09-26,2021,9,26,163.80642666666665
2021-09-27,2021,9,27,173.63160708333334
2021-09-28,2021,9,28,178.78859416666666
2021-09-29,2021,9,29,218.40837583333334
2021-09-30,2021,9,30,206.36666583333334
2021-10-01,2021,10,1,205.61326833333334
2021-10-02,2021,10,2,227.12875
2021-10-03,2021,10,3,191.5975
2021-10-04,2021,10,4,211.11476333333331
2021-10-05,2021,10,5,206.70784708333332
2021-10-06,2021,10,6,242.45697458333333
2021-10-07,2021,10,7,307.71510166666667
2021-10-08,2021,10,8,229.0741
2021-10-09,2021,10,9,200.17950875
2021-10-10,2021,10,10,171.86546333333334
2021-10-11,2021,10,11,203.47623875
2021-10-12,2021,10,12,218.53933125
2021-10-13,2021,10,13,215.78220125000001
2021-10-14,2021,10,14,214.06594208333334
2021-10-15,2021,10,15,211.85741791666666
2021-10-16,2021,10,16,217.44637833333334
2021-10-17,2021,10,17,192.080555
2021-10-18,2021,10,18,246.6542075
2021-10-19,2021,10,19,250.54484125000002
2021-10-20,2021,10,20,232.33682124999999
2021-10-21,2021,10,21,216.01346833333332
2021-10-22,2021,10,22,233.27711416666668
2021-10-23,2021,10,23,219.74592208333334
2021-10-24,2021,10,24,189.631105
2021-10-25,2021,10,25,211.93221583333334
2021-10-26,2021,10,26,239.87750916666667
2021-10-27,2021,10,27,224.42064958333333
2021-10-28,2021,10,28,213.77806416666667
2021-10-29,2021,10,29,218.03638208333334
2021-10-30,2021,10,30,190.07773166666666
2021-10-31,2021,10,31,194.3433668
2021-11-01,2021,11,1,166.61419208333334
2021-11-02,2021,11,2,202.61288666666667
2021-11-03,2021,11,3,199.89067875
2021-11-04,2021,11,4,191.28315041666667
2021-11-05,2021,11,5,209.27497291666666
2021-11-06,2021,11,6,174.42441666666667
2021-11-07,2021,11,7,195.48135208333335
2021-11-08,2021,11,8,217.42202541666666
2021-11-09,2021,11,9,211.2995
2021-11-10,2021,11,10,232.94215208333333
2021-11-11,2021,11,11,199.44606791666666
2021-11-12,2021,11,12,202.70603666666668
2021-11-13,2021,11,13,189.38281375
2021-11-14,2021,11,14,178.62983541666668
2021-11-15,2021,11,15,228.46935166666665
2021-11-16,2021,11,16,237.31243458333333
2021-11-17,2021,11,17,244.98834166666666
2021-11-18,2021,11,18,247.4704275
2021-11-19,2021,11,19,243.4922675
2021-11-20,2021,11,20,230.29388041666667
2021-11-21,2021,11,21,223.46632833333334
2021-11-22,2021,11,22,258.53111291666664
2021-11-23,2021,11,23,270.20519333333334
2021-11-24,2021,11,24,289.2734545833333
2021-11-25,2021,11,25,292.22666166666664
2021-11-26,2021,11,26,256.39757875
2021-11-27,2021,11,27,223.18226958333332
2021-11-28,2021,11,28,204.21481208333333
2021-11-29,2021,11,29,287.0077366666667
2021-11-30,2021,11,30,270.6422275
2021-12-01,2021,12,1,280.4609095833333
2021-12-02,2021,12,2,275.75148541666664
2021-12-03,2021,12,3,290.5968466666667
2021-12-04,2021,12,4,223.43509208333333
2021-12-05,2021,12,5,221.86560625
2021-12-06,2021,12,6,269.72572791666664
2021-12-07,2021,12,7,252.59735166666667
2021-12-08,2021,12,8,245.10168541666667
2021-12-09,2021,12,9,278.54594875
2021-12-10,2021,12,10,256.32470125
2021-12-11,2021,12,11,246.13810791666666
2021-12-12,2021,12,12,240.00524
2021-12-13,2021,12,13,294.7494316666667
2021-12-14,2021,12,14,309.67603333333335
2021-12-15,2021,12,15,341.9916225
2021-12-16,2021,12,16,347.3450629166667
2021-12-17,2021,12,17,329.71766083333335
2021-12-18,2021,12,18,297.88446125
2021-12-19,2021,12,19,334.32251125
2021-12-20,2021,12,20,363.88273791666666
2021-12-21,2021,12,21,418.35987
2021-12-22,2021,12,22,437.9409191666667
2021-12-23,2021,12,23,413.8790525
2021-12-24,2021,12,24,306.8565683333333
2021-12-25,2021,12,25,219.02148625
2021-12-26,2021,12,26,209.88227541666666
2021-12-27,2021,12,27,243.62916666666666
2021-12-28,2021,12,28,196.40098541666666
2021-12-29,2021,12,29,218.85083333333333
2021-12-30,2021,12,30,186.01388916666667
2021-12-31,2021,12,31,167.53475875
2022-01-01,2022,1,1,150.68916666666667
2022-01-02,2022,1,2,167.21231666666665
2022-01-03,2022,1,3,193.64283541666666
2022-01-04,2022,1,4,166.092295
2022-01-05,2022,1,5,192.53793124999999
2022-01-06,2022,1,6,225.70256
2022-01-07,2022,1,7,233.97287083333333
2022-01-08,2022,1,8,234.46766541666668
2022-01-09,2022,1,9,213.27625
2022-01-10,2022,1,10,252.18803791666667
2022-01-11,2022,1,11,245.24416625
2022-01-12,2022,1,12,234.32974166666668
2022-01-13,2022,1,13,223.40519708333335
2022-01-14,2022,1,14,227.55297041666668
2022-01-15,2022,1,15,218.63051958333332
2022-01-16,2022,1,16,213.05039083333332
2022-01-17,2022,1,17,244.85616666666667
2022-01-18,2022,1,18,240.6782125
2022-01-19,2022,1,19,234.18439458333333
2022-01-20,2022,1,20,220.30529541666667
2022-01-21,2022,1,21,216.49238833333334
2022-01-22,2022,1,22,204.62831
2022-01-23,2022,1,23,197.38340666666667
2022-01-24,2022,1,24,241.87842958333334
2022-01-25,2022,1,25,281.65764041666665
2022-01-26,2022,1,26,272.69012208333334
2022-01-27,2022,1,27,263.93965125
2022-01-28,2022,1,28,261.152675
2022-01-29,2022,1,29,237.95517041666668
2022-01-30,2022,1,30,218.71660833333334
2022-01-31,2022,1,31,231.00809791666666
2022-02-01,2022,2,1,239.50175625
2022-02-02,2022,2,2,213.26611875
2022-02-03,2022,2,3,213.6196625
2022-02-04,2022,2,4,228.21490791666668
2022-02-05,2022,2,5,224.27047875
2022-02-06,2022,2,6,205.6225
2022-02-07,2022,2,7,204.42460041666666
2022-02-08,2022,2,8,205.29039583333332
2022-02-09,2022,2,9,220.210395
2022-02-10,2022,2,10,213.64453125
2022-02-11,2022,2,11,219.70093583333335
2022-02-12,2022,2,12,191.492985
2022-02-13,2022,2,13,197.21996875
2022-02-14,2022,2,14,210.21138958333333
2022-02-15,2022,2,15,210.20146583333334
2022-02-16,2022,2,16,221.78056166666667
2022-02-17,2022,2,17,182.67852666666667
2022-02-18,2022,2,18,201.37054416666666
2022-02-19,2022,2,19,178.560195
2022-02-20,2022,2,20,182.48583333333335
2022-02-21,2022,2,21,185.02188166666667
2022-02-22,2022,2,22,184.80493458333333
2022-02-23,2022,2,23,191.4814525
2022-02-24,2022,2,24,218.18249125
2022-02-25,2022,2,25,284.2905954166667
2022-02-26,2022,2,26,250.20570666666666
2022-02-27,2022,2,27,202.54047125
2022-02-28,2022,2,28,247.03547416666666
2022-03-01,2022,3,1,271.1310575
2022-03-02,2022,3,2,274.62824125
2022-03-03,2022,3,3,362.72858041666666
2022-03-04,2022,3,4,383.13231833333333
2022-03-05,2022,3,5,363.0845025
2022-03-06,2022,3,6,377.75245291666664
2022-03-07,2022,3,7,453.50801583333333
2022-03-08,2022,3,8,587.668625
2022-03-09,2022,3,9,463.00837541666664
2022-03-10,2022,3,10,388.22956166666665
2022-03-11,2022,3,11,371.49217208333334
2022-03-12,2022,3,12,281.1067229166667
2022-03-13,2022,3,13,307.06913583333335
2022-03-14,2022,3,14,323.2782675
2022-03-15,2022,3,15,301.15081625
2022-03-16,2022,3,16,281.1066079166667
2022-03-17,2022,3,17,261.73187125
2022-03-18,2022,3,18,247.21629958333332
2022-03-19,2022,3,19,253.48240125
2022-03-20,2022,3,20,228.06832
2022-03-21,2022,3,21,243.93072
2022-03-22,2022,3,22,242.27837125
2022-03-23,2022,3,23,238.60228
2022-03-24,2022,3,24,244.51809875
2022-03-25,2022,3,25,275.98179666666664
2022-03-26,2022,3,26,235.289185
2022-03-27,2022,3,27,206.83185608695652
2022-03-28,2022,3,28,251.7477325
2022-03-29,2022,3,29,249.44318666666666
2022-03-30,2022,3,30,294.81670041666666
2022-03-31,2022,3,31,281.89933125
2022-04-01,2022,4,1,306.95406291666666
2022-04-02,2022,4,2,278.4852266666667
2022-04-03,2022,4,3,277.50223208333335
2022-04-04,2022,4,4,348.91486166666664
2022-04-05,2022,4,5,296.74391791666665
2022-04-06,2022,4,6,283.3102529166667
2022-04-07,2022,4,7,240.00259583333334
2022-04-08,2022,4,8,269.5173120833333
2022-04-09,2022,4,9,235.32470791666665
2022-04-10,2022,4,10,195.84622291666665
2022-04-11,2022,4,11,238.18952166666668
2022-04-12,2022,4,12,267.28434208333334
2022-04-13,2022,4,13,246.03264041666665
2022-04-14,2022,4,14,243.4856625
2022-04-15,2022,4,15,245.3485575
2022-04-16,2022,4,16,194.13890916666665
2022-04-17,2022,4,17,172.32436416666667
2022-04-18,2022,4,18,175.92718916666666
2022-04-19,2022,4,19,233.78467083333334
2022-04-20,2022,4,20,238.50279083333334
2022-04-21,2022,4,21,245.23329083333334
2022-04-22,2022,4,22,231.90712625
2022-04-23,2022,4,23,258.37486041666665
2022-04-24,2022,4,24,206.1991475
2022-04-25,2022,4,25,260.9616408333333
2022-04-26,2022,4,26,251.92228625
2022-04-27,2022,4,27,239.52161916666665
2022-04-28,2022,4,28,242.77145666666667
2022-04-29,2022,4,29,244.025535
2022-04-30,2022,4,30,210.70579874999999
2022-05-01,2022,5,1,208.74631541666668
2022-05-02,2022,5,2,228.24091791666666
2022-05-03,2022,5,3,255.80292708333334
2022-05-04,2022,5,4,248.65980374999998
2022-05-05,2022,5,5,262.32930125
2022-05-06,2022,5,6,271.1696983333333
2022-05-07,2022,5,7,217.80380291666665
2022-05-08,2022,5,8,208.85434458333333
2022-05-09,2022,5,9,255.51611791666667
2022-05-10,2022,5,10,237.16259541666668
2022-05-11,2022,5,11,237.40359291666667
2022-05-12,2022,5,12,228.39982875
2022-05-13,2022,5,13,252.24882583333334
2022-05-14,2022,5,14,217.09225791666665
2022-05-15,2022,5,15,217.55926208333332
2022-05-16,2022,5,16,237.88567166666667
2022-05-17,2022,5,17,236.82508833333333
2022-05-18,2022,5,18,230.56989124999998
2022-05-19,2022,5,19,247.43904416666666
2022-05-20,2022,5,20,246.45743041666665
2022-05-21,2022,5,21,213.1122
2022-05-22,2022,5,22,192.46674291666668
2022-05-23,2022,5,23,221.40530458333333
2022-05-24,2022,5,24,227.69012833333335
2022-05-25,2022,5,25,214.64790125
2022-05-26,2022,5,26,222.66367916666667
2022-05-27,2022,5,27,244.50317041666668
2022-05-28,2022,5,28,202.21352541666667
2022-05-29,2022,5,29,187.76832
2022-05-30,2022,5,30,225.52806375
2022-05-31,2022,5,31,233.57787041666666
2022-06-01,2022,6,1,241.57042625
2022-06-02,2022,6,2,213.49535791666668
2022-06-03,2022,6,3,266.92962
2022-06-04,2022,6,4,209.73540166666666
2022-06-05,2022,6,5,202.335
2022-06-06,2022,6,6,247.52681791666666
2022-06-07,2022,6,7,229.69180458333332
2022-06-08,2022,6,8,196.82441041666667
2022-06-09,2022,6,9,211.38409208333334
2022-06-10,2022,6,10,203.56477208333334
2022-06-11,2022,6,11,189.32497791666668
2022-06-12,2022,6,12,165.60292583333333
2022-06-13,2022,6,13,210.10494541666668
